index;0;year
MK07 Päijät-Häme;26905;2002
MK08 Kymenlaakso;28840;2002
MK09 South Karelia;26878;2002
MK10 South Savo;22788;2002
MK11 North Savo;24839;2002
MK12 North Karelia;22211;2002
MK13 Central Finland;27273;2002
MK14 South Ostrobothnia;25424;2002
MK15 Ostrobothnia;30358;2002
MK16 Central Ostrobothnia;28074;2002
MK17 North Ostrobothnia;30405;2002
MK18 Kainuu;23142;2002
MK19 Lapland;25636;2002
MK21 Åland;38716;2002
HVA01 East Uusimaa wellbeing services county;36476;2002
HVA02 Central Uusimaa wellbeing services county;42306;2002
HVA03 West Uusimaa wellbeing services county;49556;2002
HVA04 Vantaa and Kerava wellbeing services county;43235;2002
HVA05 Southwest Finland wellbeing services county;30000;2002
HVA06 Satakunta wellbeing services county;27409;2002
HVA06 Kanta-Häme wellbeing services county;29226;2002
HVA08 Pirkanmaa wellbeing services county;30267;2002
HVA09 Päijät-Häme wellbeing services county;26905;2002
HVA10 Kymenlaakso wellbeing services county;28840;2002
HVA11 South Karelia wellbeing services county;26878;2002
HVA12 South Savo wellbeing services county;22788;2002
HVA13 North Savo wellbeing services county;24839;2002
HVA14 North Karelia wellbeing services county;22211;2002
HVA15 Central Finland wellbeing services county;27273;2002
HVA16 South Ostrobothnia wellbeing services county;25424;2002
HVA17 Ostrobothnia wellbeing services county;30358;2002
HVA18 Central Ostrobothnia wellbeing services county;28074;2002
HVA19 North Ostrobothnia wellbeing services county;30405;2002
HVA20 Kainuu wellbeing services county;23142;2002
HVA21 Lapland wellbeing services county;25636;2002
HVA90 City of Helsinki;38160;2002
HVA91 Åland;38716;2002
SK011 Helsinki;42822;2002
SK014 Raasepori;31991;2002
SK015 Porvoo;37783;2002
SK016 Loviisa;26607;2002
SK021 Åboland-Turunmaa;29537;2002
SK022 Salo;30589;2002
SK023 Turku;30789;2002
SK024 Vakka-Suomi;27766;2002
SK025 Loimaa;24133;2002
SK041 Rauma;30575;2002
SK043 Pori;26581;2002
SK044 Pohjois-Satakunta;22294;2002
SK051 Hämeenlinna;29037;2002
SK052 Riihimäki;31533;2002
SK053 Forssa;26979;2002
SK061 Luoteis-Pirkanmaa;24009;2002
SK063 Etelä-Pirkanmaa;29770;2002
SK064 Tampere;31727;2002
SK068 Lounais-Pirkanmaa;23195;2002
SK069 Ylä-Pirkanmaa;23803;2002
SK071 Lahti;26905;2002
SK081 Kouvola;29449;2002
SK082 Kotka-Hamina;28222;2002
SK091 Lappeenranta;27197;2002
SK093 Imatra;26289;2002
SK101 Mikkeli;23403;2002
SK103 Savonlinna;22479;2002
SK105 Pieksämäki;21668;2002
SK111 Ylä-Savo;21012;2002
SK112 Kuopio;27704;2002
SK113 Koillis-Savo;15644;2002
SK114 Varkaus;26128;2002
SK115 Sisä-Savo;17643;2002
SK122 Joensuu;23691;2002
SK124 Keski-Karjala;18959;2002
SK125 Pielisen Karjala;18030;2002
SK131 Jyväskylä;29202;2002
SK132 Joutsa;16934;2002
SK133 Keuruu;22683;2002
SK134 Jämsä;29849;2002
SK135 Äänekoski;27807;2002
SK138 Saarijärvi-Viitasaari;19634;2002
SK141 Suupohja;21664;2002
SK142 Seinäjoki;27226;2002
SK144 Kuusiokunnat;23108;2002
SK146 Järviseutu;21967;2002
SK152 Vaasa;30653;2002
SK153 Sydösterbotten;25098;2002
SK154 Jakobstadsregionen;31942;2002
SK161 Kaustinen;23261;2002
SK162 Kokkola;29551;2002
SK171 Oulu;34403;2002
SK173 Oulunkaari;21629;2002
SK174 Raahe;31821;2002
SK175 Haapavesi-Siikalatva;22496;2002
SK176 Nivala-Haapajärvi;22139;2002
SK177 Ylivieska;26443;2002
SK178 Koillismaa;23995;2002
SK181 Kehys-Kainuu;18422;2002
SK182 Kajaani;25483;2002
SK191 Rovaniemi;26474;2002
SK192 Kemi-Tornio;28558;2002
SK193 Torniolaakso;20212;2002
SK194 Itä-Lappi;20650;2002
SK196 Tunturi-Lappi;22156;2002
SK197 Pohjois-Lappi;24095;2002
SK211 Mariehamns stad;40200;2002
SK212 Ålands landsbygd;38904;2002
SK213 Ålands skärgård;30523;2002
WHOLE COUNTRY;32018;2003
Akaa;28936;2003
Alajärvi;23508;2003
Alavieska;23307;2003
Alavus;22877;2003
Asikkala;26112;2003
Askola;37260;2003
Aura;34063;2003
Brändö;33990;2003
Eckerö;29567;2003
Enonkoski;17778;2003
Enontekiö;21504;2003
Espoo;54308;2003
Eura;28891;2003
Eurajoki;31766;2003
Evijärvi;22633;2003
Finström;39888;2003
Forssa;26550;2003
Föglö;30227;2003
Geta;28256;2003
Haapajärvi;24028;2003
Haapavesi;25822;2003
Hailuoto;22742;2003
Halsua;20731;2003
Hamina;30793;2003
Hammarland;36652;2003
Hankasalmi;19226;2003
Hanko;34439;2003
Harjavalta;28747;2003
Hartola;16951;2003
Hattula;34654;2003
Hausjärvi;33634;2003
Heinola;27436;2003
Heinävesi;19757;2003
Helsinki;37692;2003
Hirvensalmi;16539;2003
Hollola;34532;2003
Huittinen;22517;2003
Humppila;23552;2003
Hyrynsalmi;16416;2003
Hyvinkää;36437;2003
Hämeenkyrö;28375;2003
Hämeenlinna;28652;2003
Ii;26481;2003
Iisalmi;25531;2003
Iitti;23426;2003
Ikaalinen;24534;2003
Ilmajoki;28153;2003
Ilomantsi;17492;2003
Imatra;28240;2003
Inari;26001;2003
Ingå;40659;2003
Isojoki;17604;2003
Isokyrö;24001;2003
Janakkala;31825;2003
Joensuu;25426;2003
Jokioinen;32079;2003
Jomala;43974;2003
Joroinen;25905;2003
Joutsa;17884;2003
Juuka;18506;2003
Juupajoki;23932;2003
Juva;19839;2003
Jyväskylä;29722;2003
Jämijärvi;21931;2003
Jämsä;30000;2003
Järvenpää;44030;2003
Kaarina;41304;2003
Kaavi;16911;2003
Kajaani;27418;2003
Kalajoki;26669;2003
Kangasala;37169;2003
Kangasniemi;17649;2003
Kankaanpää;24640;2003
Kannonkoski;16707;2003
Kannus;29527;2003
Karijoki;18928;2003
Karkkila;31252;2003
Karstula;21235;2003
Karvia;17480;2003
Kaskinen;39245;2003
Kauhajoki;23216;2003
Kauhava;25645;2003
Kauniainen;73329;2003
Kaustinen;27471;2003
Keitele;21022;2003
Kemi;26780;2003
Kemijärvi;23107;2003
Keminmaa;34498;2003
Kimitoön;24234;2003
Kempele;43607;2003
Kerava;43478;2003
Keuruu;24043;2003
Kihniö;21515;2003
Kinnula;18143;2003
Kirkkonummi;51740;2003
Kitee;21370;2003
Kittilä;22393;2003
Kiuruvesi;17486;2003
Kivijärvi;14687;2003
Kokemäki;24800;2003
Kokkola;30111;2003
Kolari;21887;2003
Konnevesi;21948;2003
Kontiolahti;33540;2003
Korsnäs;22706;2003
Koski Tl;21351;2003
Kotka;28822;2003
Kouvola;29877;2003
Kristinestad;25333;2003
Kronoby;29303;2003
Kuhmo;19714;2003
Kuhmoinen;16755;2003
Kumlinge;28495;2003
Kuopio;27462;2003
Kuortane;22590;2003
Kurikka;24393;2003
Kustavi;21782;2003
Kuusamo;25051;2003
Kyyjärvi;20051;2003
Kärkölä;28217;2003
Kärsämäki;22160;2003
Kökar;28919;2003
Lahti;27706;2003
Laihia;31287;2003
Laitila;25868;2003
Lapinjärvi;20703;2003
Lapinlahti;21347;2003
Lappajärvi;21390;2003
Lappeenranta;28063;2003
Lapua;27364;2003
Laukaa;31693;2003
Lemi;27548;2003
Lemland;47112;2003
Lempäälä;38782;2003
Leppävirta;24068;2003
Lestijärvi;18079;2003
Lieksa;19423;2003
Lieto;40369;2003
Liminka;35919;2003
Liperi;25207;2003
Lohja;37265;2003
Loimaa;23530;2003
Loppi;29395;2003
Loviisa;28249;2003
Luhanka;14953;2003
Lumijoki;25011;2003
Lumparland;41616;2003
Larsmo;41504;2003
Luumäki;21473;2003
Malax;26195;2003
Mariehamn;40253;2003
Marttila;24442;2003
Masku;42231;2003
Merijärvi;22016;2003
Merikarvia;21340;2003
Miehikkälä;18769;2003
Mikkeli;26202;2003
Muhos;29733;2003
Multia;17294;2003
Muonio;25679;2003
Korsholm;37414;2003
Muurame;38833;2003
Mynämäki;29845;2003
Myrskylä;23743;2003
Mäntsälä;36609;2003
Mänttä-Vilppula;27352;2003
Mäntyharju;20543;2003
Naantali;36634;2003
Nakkila;28393;2003
Nivala;24404;2003
Nokia;35917;2003
Nousiainen;36246;2003
Nurmes;17641;2003
Nurmijärvi;48635;2003
Närpes;24025;2003
Orimattila;26436;2003
Oripää;22601;2003
Orivesi;23889;2003
Oulainen;27516;2003
Oulu;34406;2003
Outokumpu;20628;2003
Padasjoki;20026;2003
Paimio;36889;2003
Paltamo;20043;2003
Pargas;33628;2003
Parikkala;18330;2003
Parkano;24912;2003
Pedersöre;35595;2003
Pelkosenniemi;20898;2003
Pello;21595;2003
Perho;22820;2003
Pertunmaa;15225;2003
Petäjävesi;21922;2003
Pieksämäki;22944;2003
Pielavesi;16102;2003
Jakobstad;33474;2003
Pihtipudas;18557;2003
Pirkkala;43926;2003
Polvijärvi;16300;2003
Pomarkku;20098;2003
Pori;27197;2003
Pornainen;42938;2003
Porvoo;39856;2003
Posio;18790;2003
Pudasjärvi;20194;2003
Pukkila;26545;2003
Punkalaidun;18322;2003
Puolanka;17409;2003
Puumala;17830;2003
Pyhtää;32512;2003
Pyhäjoki;28432;2003
Pyhäjärvi;20170;2003
Pyhäntä;27640;2003
Pyhäranta;30872;2003
Pälkäne;24766;2003
Pöytyä;25163;2003
Raahe;33568;2003
Raseborg;30646;2003
Raisio;35676;2003
Rantasalmi;18119;2003
Ranua;20545;2003
Rauma;31479;2003
Rautalampi;17307;2003
Rautavaara;14684;2003
Rautjärvi;26612;2003
Reisjärvi;21359;2003
Riihimäki;32294;2003
Ristijärvi;16641;2003
Rovaniemi;27772;2003
Ruokolahti;28517;2003
Ruovesi;22625;2003
Rusko;42437;2003
Rääkkylä;14370;2003
Saarijärvi;22047;2003
Salla;17397;2003
Salo;30942;2003
Saltvik;37459;2003
Sastamala;24421;2003
Sauvo;27211;2003
Savitaipale;20081;2003
Savonlinna;23895;2003
Savukoski;18597;2003
Seinäjoki;30758;2003
Sievi;26101;2003
Siikainen;19262;2003
Siikajoki;24269;2003
Siikalatva;19921;2003
Siilinjärvi;35100;2003
Simo;28138;2003
Sipoo;46250;2003
Siuntio;46025;2003
Sodankylä;23266;2003
Soini;18049;2003
Somero;22279;2003
Sonkajärvi;19717;2003
Sotkamo;24297;2003
Sottunga;29722;2003
Sulkava;17864;2003
Sund;35302;2003
Suomussalmi;19999;2003
Suonenjoki;20203;2003
Sysmä;16279;2003
Säkylä;29857;2003
Taipalsaari;34343;2003
Taivalkoski;21542;2003
Taivassalo;21347;2003
Tammela;28731;2003
Tampere;30387;2003
Tervo;16997;2003
Tervola;19869;2003
Teuva;23761;2003
Tohmajärvi;17815;2003
Toholampi;23562;2003
Toivakka;23296;2003
Tornio;31462;2003
Turku;27344;2003
Tuusniemi;16406;2003
Tuusula;48903;2003
Tyrnävä;30331;2003
Ulvila;33289;2003
Urjala;22051;2003
Utajärvi;20236;2003
Utsjoki;27508;2003
Uurainen;25672;2003
Nykarleby;26701;2003
Uusikaupunki;27857;2003
Vaala;18669;2003
Vaasa;30781;2003
Valkeakoski;33389;2003
Vantaa;43126;2003
Varkaus;28165;2003
Vehmaa;22269;2003
Vesanto;15321;2003
Vesilahti;30388;2003
Veteli;24127;2003
Vieremä;20578;2003
Vihti;43126;2003
Viitasaari;20088;2003
Vimpeli;26478;2003
Virolahti;22732;2003
Virrat;20787;2003
Vårdö;31491;2003
Vörå;25320;2003
Ylitornio;20335;2003
Ylivieska;29081;2003
Ylöjärvi;37675;2003
Ypäjä;24724;2003
Ähtäri;25372;2003
Äänekoski;28819;2003
MK01 Uusimaa;41802;2003
MK02 Southwest Finland;30118;2003
MK04 Satakunta;27885;2003
MK05 Kanta-Häme;29823;2003
MK06 Pirkanmaa;30703;2003
MK07 Päijät-Häme;27463;2003
MK08 Kymenlaakso;29433;2003
MK09 South Karelia;27329;2003
MK10 South Savo;23281;2003
MK11 North Savo;25590;2003
MK12 North Karelia;22904;2003
MK13 Central Finland;27700;2003
MK14 South Ostrobothnia;26179;2003
MK15 Ostrobothnia;30916;2003
MK16 Central Ostrobothnia;28633;2003
MK17 North Ostrobothnia;30755;2003
MK18 Kainuu;23734;2003
MK19 Lapland;26225;2003
MK21 Åland;39086;2003
HVA01 East Uusimaa wellbeing services county;37348;2003
HVA02 Central Uusimaa wellbeing services county;42970;2003
HVA03 West Uusimaa wellbeing services county;48612;2003
HVA04 Vantaa and Kerava wellbeing services county;43178;2003
HVA05 Southwest Finland wellbeing services county;30118;2003
HVA06 Satakunta wellbeing services county;27885;2003
HVA06 Kanta-Häme wellbeing services county;29823;2003
HVA08 Pirkanmaa wellbeing services county;30703;2003
HVA09 Päijät-Häme wellbeing services county;27463;2003
HVA10 Kymenlaakso wellbeing services county;29433;2003
HVA11 South Karelia wellbeing services county;27329;2003
HVA12 South Savo wellbeing services county;23281;2003
HVA13 North Savo wellbeing services county;25590;2003
HVA14 North Karelia wellbeing services county;22904;2003
HVA15 Central Finland wellbeing services county;27700;2003
HVA16 South Ostrobothnia wellbeing services county;26179;2003
HVA17 Ostrobothnia wellbeing services county;30916;2003
HVA18 Central Ostrobothnia wellbeing services county;28633;2003
HVA19 North Ostrobothnia wellbeing services county;30755;2003
HVA20 Kainuu wellbeing services county;23734;2003
HVA21 Lapland wellbeing services county;26225;2003
HVA90 City of Helsinki;37692;2003
HVA91 Åland;39086;2003
SK011 Helsinki;42428;2003
SK014 Raasepori;32618;2003
SK015 Porvoo;38628;2003
SK016 Loviisa;27097;2003
SK021 Åboland-Turunmaa;30439;2003
SK022 Salo;29633;2003
SK023 Turku;31144;2003
SK024 Vakka-Suomi;26579;2003
SK025 Loimaa;24738;2003
SK041 Rauma;30881;2003
SK043 Pori;27114;2003
SK044 Pohjois-Satakunta;22984;2003
SK051 Hämeenlinna;29743;2003
SK052 Riihimäki;32050;2003
SK053 Forssa;27369;2003
SK061 Luoteis-Pirkanmaa;24310;2003
SK063 Etelä-Pirkanmaa;30233;2003
SK064 Tampere;32136;2003
SK068 Lounais-Pirkanmaa;23657;2003
SK069 Ylä-Pirkanmaa;24345;2003
SK071 Lahti;27463;2003
SK081 Kouvola;29877;2003
SK082 Kotka-Hamina;28984;2003
SK091 Lappeenranta;27595;2003
SK093 Imatra;26832;2003
SK101 Mikkeli;24013;2003
SK103 Savonlinna;22788;2003
SK105 Pieksämäki;22160;2003
SK111 Ylä-Savo;21676;2003
SK112 Kuopio;28489;2003
SK113 Koillis-Savo;16192;2003
SK114 Varkaus;26831;2003
SK115 Sisä-Savo;18376;2003
SK122 Joensuu;24420;2003
SK124 Keski-Karjala;19436;2003
SK125 Pielisen Karjala;18636;2003
SK131 Jyväskylä;29641;2003
SK132 Joutsa;17485;2003
SK133 Keuruu;23047;2003
SK134 Jämsä;30000;2003
SK135 Äänekoski;27951;2003
SK138 Saarijärvi-Viitasaari;20178;2003
SK141 Suupohja;22454;2003
SK142 Seinäjoki;27985;2003
SK144 Kuusiokunnat;23571;2003
SK146 Järviseutu;22868;2003
SK152 Vaasa;31055;2003
SK153 Sydösterbotten;25900;2003
SK154 Jakobstadsregionen;32750;2003
SK161 Kaustinen;24014;2003
SK162 Kokkola;30046;2003
SK171 Oulu;34583;2003
SK173 Oulunkaari;22039;2003
SK174 Raahe;31633;2003
SK175 Haapavesi-Siikalatva;23410;2003
SK176 Nivala-Haapajärvi;22861;2003
SK177 Ylivieska;27210;2003
SK178 Koillismaa;24306;2003
SK181 Kehys-Kainuu;19149;2003
SK182 Kajaani;25990;2003
SK191 Rovaniemi;27313;2003
SK192 Kemi-Tornio;29063;2003
SK193 Torniolaakso;20921;2003
SK194 Itä-Lappi;20637;2003
SK196 Tunturi-Lappi;22683;2003
SK197 Pohjois-Lappi;24674;2003
SK211 Mariehamns stad;40253;2003
SK212 Ålands landsbygd;39596;2003
SK213 Ålands skärgård;30746;2003
WHOLE COUNTRY;33053;2004
Akaa;30327;2004
Alajärvi;24541;2004
Alavieska;23999;2004
Alavus;23825;2004
Asikkala;26723;2004
Askola;38090;2004
Aura;35208;2004
Brändö;35208;2004
Eckerö;31422;2004
Enonkoski;18689;2004
Enontekiö;22071;2004
Espoo;55631;2004
Eura;29680;2004
Eurajoki;33126;2004
Evijärvi;23040;2004
Finström;40306;2004
Forssa;27111;2004
Föglö;31783;2004
Geta;27286;2004
Haapajärvi;25129;2004
Haapavesi;26402;2004
Hailuoto;23011;2004
Halsua;21285;2004
Hamina;31728;2004
Hammarland;36012;2004
Hankasalmi;19900;2004
Hanko;35666;2004
Harjavalta;29477;2004
Hartola;17920;2004
Hattula;35887;2004
Hausjärvi;34673;2004
Heinola;27935;2004
Heinävesi;20313;2004
Helsinki;38563;2004
Hirvensalmi;17331;2004
Hollola;35521;2004
Huittinen;23265;2004
Humppila;24458;2004
Hyrynsalmi;17542;2004
Hyvinkää;37817;2004
Hämeenkyrö;29340;2004
Hämeenlinna;29739;2004
Ii;27871;2004
Iisalmi;26343;2004
Iitti;25080;2004
Ikaalinen;25262;2004
Ilmajoki;29522;2004
Ilomantsi;17329;2004
Imatra;28401;2004
Inari;26604;2004
Ingå;42258;2004
Isojoki;18192;2004
Isokyrö;24895;2004
Janakkala;32953;2004
Joensuu;26554;2004
Jokioinen;33248;2004
Jomala;45041;2004
Joroinen;26105;2004
Joutsa;18500;2004
Juuka;19191;2004
Juupajoki;25404;2004
Juva;20603;2004
Jyväskylä;30625;2004
Jämijärvi;21804;2004
Jämsä;30664;2004
Järvenpää;45200;2004
Kaarina;42734;2004
Kaavi;18260;2004
Kajaani;28484;2004
Kalajoki;27425;2004
Kangasala;38740;2004
Kangasniemi;18634;2004
Kankaanpää;25902;2004
Kannonkoski;16823;2004
Kannus;30664;2004
Karijoki;19624;2004
Karkkila;32545;2004
Karstula;21788;2004
Karvia;18146;2004
Kaskinen;41034;2004
Kauhajoki;24377;2004
Kauhava;26409;2004
Kauniainen;78898;2004
Kaustinen;28540;2004
Keitele;22340;2004
Kemi;27233;2004
Kemijärvi;22686;2004
Keminmaa;35896;2004
Kimitoön;25301;2004
Kempele;45245;2004
Kerava;44422;2004
Keuruu;24787;2004
Kihniö;22300;2004
Kinnula;18551;2004
Kirkkonummi;53890;2004
Kitee;22165;2004
Kittilä;23654;2004
Kiuruvesi;18111;2004
Kivijärvi;15029;2004
Kokemäki;26380;2004
Kokkola;31541;2004
Kolari;22901;2004
Konnevesi;22310;2004
Kontiolahti;35729;2004
Korsnäs;23477;2004
Koski Tl;22108;2004
Kotka;29580;2004
Kouvola;30737;2004
Kristinestad;26362;2004
Kronoby;30414;2004
Kuhmo;20406;2004
Kuhmoinen;17435;2004
Kumlinge;29576;2004
Kuopio;28471;2004
Kuortane;23882;2004
Kurikka;25438;2004
Kustavi;21875;2004
Kuusamo;26022;2004
Kyyjärvi;21043;2004
Kärkölä;29506;2004
Kärsämäki;23167;2004
Kökar;31667;2004
Lahti;28596;2004
Laihia;33244;2004
Laitila;26521;2004
Lapinjärvi;21791;2004
Lapinlahti;22358;2004
Lappajärvi;22429;2004
Lappeenranta;29107;2004
Lapua;28273;2004
Laukaa;32700;2004
Lemi;28067;2004
Lemland;48076;2004
Lempäälä;40744;2004
Leppävirta;25352;2004
Lestijärvi;18953;2004
Lieksa;19782;2004
Lieto;41903;2004
Liminka;38425;2004
Liperi;26793;2004
Lohja;38510;2004
Loimaa;24613;2004
Loppi;30547;2004
Loviisa;29397;2004
Luhanka;16896;2004
Lumijoki;26249;2004
Lumparland;40412;2004
Larsmo;43115;2004
Luumäki;22042;2004
Malax;27476;2004
Mariehamn;40813;2004
Marttila;25999;2004
Masku;44138;2004
Merijärvi;23133;2004
Merikarvia;21510;2004
Miehikkälä;18915;2004
Mikkeli;27005;2004
Muhos;31029;2004
Multia;18046;2004
Muonio;26702;2004
Korsholm;38711;2004
Muurame;40147;2004
Mynämäki;30550;2004
Myrskylä;25048;2004
Mäntsälä;38327;2004
Mänttä-Vilppula;27559;2004
Mäntyharju;21251;2004
Naantali;37980;2004
Nakkila;28882;2004
Nivala;25587;2004
Nokia;37685;2004
Nousiainen;37363;2004
Nurmes;18213;2004
Nurmijärvi;50280;2004
Närpes;25177;2004
Orimattila;27620;2004
Oripää;22614;2004
Orivesi;24428;2004
Oulainen;28712;2004
Oulu;35549;2004
Outokumpu;21564;2004
Padasjoki;20530;2004
Paimio;37713;2004
Paltamo;20789;2004
Pargas;34817;2004
Parikkala;18839;2004
Parkano;26034;2004
Pedersöre;36802;2004
Pelkosenniemi;21268;2004
Pello;22049;2004
Perho;24074;2004
Pertunmaa;16487;2004
Petäjävesi;23358;2004
Pieksämäki;23547;2004
Pielavesi;17347;2004
Jakobstad;34537;2004
Pihtipudas;18909;2004
Pirkkala;45499;2004
Polvijärvi;17482;2004
Pomarkku;21999;2004
Pori;27599;2004
Pornainen;44648;2004
Porvoo;41545;2004
Posio;19195;2004
Pudasjärvi;21092;2004
Pukkila;28257;2004
Punkalaidun;18954;2004
Puolanka;18389;2004
Puumala;18079;2004
Pyhtää;33836;2004
Pyhäjoki;29052;2004
Pyhäjärvi;21583;2004
Pyhäntä;28925;2004
Pyhäranta;33006;2004
Pälkäne;25865;2004
Pöytyä;26169;2004
Raahe;33496;2004
Raseborg;31414;2004
Raisio;36691;2004
Rantasalmi;19013;2004
Ranua;21126;2004
Rauma;32530;2004
Rautalampi;18177;2004
Rautavaara;14561;2004
Rautjärvi;26821;2004
Reisjärvi;22439;2004
Riihimäki;33820;2004
Ristijärvi;18184;2004
Rovaniemi;28816;2004
Ruokolahti;28929;2004
Ruovesi;23388;2004
Rusko;43886;2004
Rääkkylä;14428;2004
Saarijärvi;23131;2004
Salla;17970;2004
Salo;31867;2004
Saltvik;38218;2004
Sastamala;25410;2004
Sauvo;28630;2004
Savitaipale;20949;2004
Savonlinna;24515;2004
Savukoski;20210;2004
Seinäjoki;32020;2004
Sievi;27199;2004
Siikainen;20143;2004
Siikajoki;24896;2004
Siikalatva;20680;2004
Siilinjärvi;36413;2004
Simo;28649;2004
Sipoo;48000;2004
Siuntio;48081;2004
Sodankylä;24355;2004
Soini;19244;2004
Somero;22917;2004
Sonkajärvi;20566;2004
Sotkamo;25125;2004
Sottunga;32218;2004
Sulkava;18082;2004
Sund;36158;2004
Suomussalmi;21166;2004
Suonenjoki;21351;2004
Sysmä;17214;2004
Säkylä;30418;2004
Taipalsaari;35625;2004
Taivalkoski;21755;2004
Taivassalo;21882;2004
Tammela;29505;2004
Tampere;31354;2004
Tervo;18186;2004
Tervola;20370;2004
Teuva;24720;2004
Tohmajärvi;18736;2004
Toholampi;24559;2004
Toivakka;25129;2004
Tornio;32686;2004
Turku;28026;2004
Tuusniemi;17008;2004
Tuusula;50941;2004
Tyrnävä;31916;2004
Ulvila;34062;2004
Urjala;22820;2004
Utajärvi;20677;2004
Utsjoki;27527;2004
Uurainen;26192;2004
Nykarleby;28065;2004
Uusikaupunki;27817;2004
Vaala;18941;2004
Vaasa;31768;2004
Valkeakoski;34088;2004
Vantaa;44000;2004
Varkaus;28691;2004
Vehmaa;22808;2004
Vesanto;15961;2004
Vesilahti;31983;2004
Veteli;25088;2004
Vieremä;21270;2004
Vihti;44894;2004
Viitasaari;21101;2004
Vimpeli;27200;2004
Virolahti;23807;2004
Virrat;21763;2004
Vårdö;32409;2004
Vörå;26758;2004
Ylitornio;20916;2004
Ylivieska;29655;2004
Ylöjärvi;39069;2004
Ypäjä;25541;2004
Ähtäri;26469;2004
Äänekoski;29210;2004
MK01 Uusimaa;42975;2004
MK02 Southwest Finland;31022;2004
MK04 Satakunta;28628;2004
MK05 Kanta-Häme;30917;2004
MK06 Pirkanmaa;31823;2004
MK07 Päijät-Häme;28374;2004
MK08 Kymenlaakso;30279;2004
MK09 South Karelia;28074;2004
MK10 South Savo;24011;2004
MK11 North Savo;26532;2004
MK12 North Karelia;23922;2004
MK13 Central Finland;28559;2004
MK14 South Ostrobothnia;27276;2004
MK15 Ostrobothnia;32080;2004
MK16 Central Ostrobothnia;29949;2004
MK17 North Ostrobothnia;31817;2004
MK18 Kainuu;24738;2004
MK19 Lapland;27054;2004
MK21 Åland;39788;2004
HVA01 East Uusimaa wellbeing services county;38886;2004
HVA02 Central Uusimaa wellbeing services county;44536;2004
HVA03 West Uusimaa wellbeing services county;50111;2004
HVA04 Vantaa and Kerava wellbeing services county;44062;2004
HVA05 Southwest Finland wellbeing services county;31022;2004
HVA06 Satakunta wellbeing services county;28628;2004
HVA06 Kanta-Häme wellbeing services county;30917;2004
HVA08 Pirkanmaa wellbeing services county;31823;2004
HVA09 Päijät-Häme wellbeing services county;28374;2004
HVA10 Kymenlaakso wellbeing services county;30279;2004
HVA11 South Karelia wellbeing services county;28074;2004
HVA12 South Savo wellbeing services county;24011;2004
HVA13 North Savo wellbeing services county;26532;2004
HVA14 North Karelia wellbeing services county;23922;2004
HVA15 Central Finland wellbeing services county;28559;2004
HVA16 South Ostrobothnia wellbeing services county;27276;2004
HVA17 Ostrobothnia wellbeing services county;32080;2004
HVA18 Central Ostrobothnia wellbeing services county;29949;2004
HVA19 North Ostrobothnia wellbeing services county;31817;2004
HVA20 Kainuu wellbeing services county;24738;2004
HVA21 Lapland wellbeing services county;27054;2004
HVA90 City of Helsinki;38563;2004
HVA91 Åland;39788;2004
SK011 Helsinki;43586;2004
SK014 Raasepori;33595;2004
SK015 Porvoo;40245;2004
SK016 Loviisa;28241;2004
SK021 Åboland-Turunmaa;31596;2004
SK022 Salo;30514;2004
SK023 Turku;32072;2004
SK024 Vakka-Suomi;26935;2004
SK025 Loimaa;25792;2004
SK041 Rauma;31868;2004
SK043 Pori;27692;2004
SK044 Pohjois-Satakunta;24015;2004
SK051 Hämeenlinna;30851;2004
SK052 Riihimäki;33426;2004
SK053 Forssa;28101;2004
SK061 Luoteis-Pirkanmaa;25218;2004
SK063 Etelä-Pirkanmaa;31211;2004
SK064 Tampere;33313;2004
SK068 Lounais-Pirkanmaa;24613;2004
SK069 Ylä-Pirkanmaa;24970;2004
SK071 Lahti;28374;2004
SK081 Kouvola;30737;2004
SK082 Kotka-Hamina;29816;2004
SK091 Lappeenranta;28605;2004
SK093 Imatra;27074;2004
SK101 Mikkeli;24833;2004
SK103 Savonlinna;23426;2004
SK105 Pieksämäki;22805;2004
SK111 Ylä-Savo;22563;2004
SK112 Kuopio;29540;2004
SK113 Koillis-Savo;16922;2004
SK114 Varkaus;27503;2004
SK115 Sisä-Savo;19379;2004
SK122 Joensuu;25588;2004
SK124 Keski-Karjala;20162;2004
SK125 Pielisen Karjala;19088;2004
SK131 Jyväskylä;30587;2004
SK132 Joutsa;18281;2004
SK133 Keuruu;23797;2004
SK134 Jämsä;30664;2004
SK135 Äänekoski;28338;2004
SK138 Saarijärvi-Viitasaari;20953;2004
SK141 Suupohja;23469;2004
SK142 Seinäjoki;29120;2004
SK144 Kuusiokunnat;24620;2004
SK146 Järviseutu;23792;2004
SK152 Vaasa;32203;2004
SK153 Sydösterbotten;27025;2004
SK154 Jakobstadsregionen;33947;2004
SK161 Kaustinen;25031;2004
SK162 Kokkola;31444;2004
SK171 Oulu;35813;2004
SK173 Oulunkaari;22976;2004
SK174 Raahe;31745;2004
SK175 Haapavesi-Siikalatva;24140;2004
SK176 Nivala-Haapajärvi;24051;2004
SK177 Ylivieska;28042;2004
SK178 Koillismaa;25123;2004
SK181 Kehys-Kainuu;20111;2004
SK182 Kajaani;26997;2004
SK191 Rovaniemi;28330;2004
SK192 Kemi-Tornio;29911;2004
SK193 Torniolaakso;21440;2004
SK194 Itä-Lappi;20766;2004
